"POLITICAL_UNIT","NAME","WGMS_ID","REC_SERIES_ID","YEAR","REFERENCE_YEAR","FRONT_VARIATION","QUALITATIVE_VARIATION","LOWEST_ELEVATION","HIGHEST_ELEVATION","YEAR_UNC","REF_YEAR_UNC","FRONT_VAR_POS_UNC","FRONT_VAR_NEG_UNC","ELEVATION_UNC","MORAINE_DEFINED_MAX","METHOD_CODE","METHOD_REMARKS","PUB_IN_FOG","REMARKS"
"BO","ZONGO",1503,25,1993,1992,1,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,1994,1993,-10,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,1995,1994,6,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,1996,1995,-12,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,1997,1996,-16,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,1998,1997,-25,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,1999,1998,-27,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,2000,1999,-12,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,2001,2000,-5,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,2002,2001,-18,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,2003,2002,-35,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,2004,2003,-5,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,2005,2004,-29,,,,,,,,,,"OTH","direct measurement",2010,
"BO","ZONGO",1503,25,2006,2005,-9,,,,,,,,,,"OTH","direct measurement",,
"BO","ZONGO",1503,25,2007,2006,-19,,,,,,,,,,"OTH","direct measurement",,
"BO","ZONGO",1503,25,2008,2007,-11,,,,,,,,,,"OTH","direct measurement",,
"CH","FINDELEN",389,40,1881,1859,-450,,,,,0,,,,,"MAP",,,"Siegfried map & plane table sheet (1859)"
"CH","FINDELEN",389,40,1890,1881,-20,,,,,,,,,,"MAP",,,"Siegfried map"
"CH","FINDELEN",389,40,1909,1890,-620,,,,,,,,,,"MAP",,,"Siegfried map"
"CH","FINDELEN",389,40,1924,1909,0,,,,0,,,,,,"MAP",,,"Siegfried map"
"CH","FINDELEN",389,40,1933,1924,-10,,,,0,0,,,,,"MAP",,,"Siegfried map"
"CH","FINDELEN",389,40,1937,1933,-240,,,,0,0,,,,,"MAP",,,"Old national map"
"CH","FINDELEN",389,40,1965,1937,-460,,,,0,0,,,,,"MAP",,,"National map"
"CH","FINDELEN",389,40,1977,1965,-1000,,,,0,0,,,,,"MAP",,,"National map"
"CH","FINDELEN",389,40,1988,1977,140,,,,0,0,,,,,"MAP",,,"National map"
"CH","FINDELEN",389,40,1995,1988,-170,,,,0,0,,,,,"MAP",,,"National map"
"CH","FINDELEN",389,40,2000,1995,-120,,,,0,0,,,,,"MAP",,,"SRTM X-band DEM"
"CH","FINDELEN",389,40,2005,2000,-370,,,,0,0,,,,,"MAP",,,"Laserscan DEM"
"CH","FINDELEN",389,40,2010,2005,-210,,,,0,0,,,,,"MAP",,,"Laserscan DEM"
"CH","OBERER GRINDELWALD",444,4,1593,1590,100,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1600,1593,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1602,1600,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1620,1602,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1640,1620,-100,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1669,1640,-450,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1686,1669,140,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1700,1686,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1703,1700,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1706,1703,80,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1720,1706,220,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1734,1720,-350,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1768,1734,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1773,1768,250,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1776,1773,100,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1777,1776,50,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1778,1777,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1786,1778,-200,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1792,1786,-150,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1803,1792,-70,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1810,1803,140,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1813,1810,65,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1815,1813,75,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1820,1815,170,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1822,1820,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1826,1822,-10,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1832,1826,-90,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1838,1832,30,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1840,1838,30,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1854,1840,10,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1855,1854,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1856,1855,-10,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1862,1856,-225,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1868,1862,-175,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1877,1868,-290,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1881,1877,10,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1893,1881,-80,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1894,1893,51,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1895,1894,10,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1896,1895,-3,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1897,1896,24,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1898,1897,5,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1899,1898,-3,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1900,1899,12,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1901,1900,-6,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1902,1901,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1903,1902,18,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1904,1903,-12,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1905,1904,-32,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1906,1905,-13,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1907,1906,-43,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1908,1907,-34,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1909,1908,-16,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1910,1909,-11,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1911,1910,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1912,1911,20,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1913,1912,17,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1914,1913,38,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1916,1914,62,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1917,1916,30,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1918,1917,63,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1919,1918,20,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1920,1919,45,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1921,1920,13,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1922,1921,5,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1923,1922,2,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1924,1923,-2,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1925,1924,-15,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1926,1925,-10,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1927,1926,-6,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1928,1927,-10,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1929,1928,-10,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1930,1929,-41,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1931,1930,-19,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1932,1931,-29,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1933,1932,-12,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1935,1933,-68,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1936,1935,-14,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1937,1936,-17,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1938,1937,-30,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1942,1938,-38,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1943,1942,-4,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1945,1943,-24,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1946,1945,-6,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1947,1946,-23,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1948,1947,-6,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1950,1948,-51,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1951,1950,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1953,1951,-67,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1954,1953,-11,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1959,1954,-142,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1960,1959,9,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1961,1960,16,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1962,1961,-4,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1963,1962,11,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1964,1963,4,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1965,1964,10,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1966,1965,15,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1967,1966,30,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1968,1967,30,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1969,1968,25,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1970,1969,40,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1971,1970,50,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1972,1971,68,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1973,1972,40,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1974,1973,35,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1975,1974,17,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1976,1975,0,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1977,1976,12,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1978,1977,6,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1979,1978,7,,,,,,,,,,"HIS",,2010,
"CH","OBERER GRINDELWALD",444,4,1980,1979,7,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1620,1602,-55,,,,,,,,,,"HIS",,,
"CH","RHONE",473,39,1703,1620,-195,,,,,,,,,,"HIS",,,
"CH","RHONE",473,39,1720,1703,-65,,,,,,,,,,"HIS",,,
"CH","RHONE",473,39,1743,1720,-85,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1770,1760,-400,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1772,1770,190,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1777,1772,610,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1777,1743,-85,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1781,1777,65,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1788,1781,-290,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1806,1788,-105,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1810,1806,-140,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1815,1810,185,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1817,1815,140,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1818,1817,90,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1818,1777,360,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1824,1818,-45,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1824,1818,-70,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1826,1824,-20,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1826,1824,-25,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1830,1826,-20,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1833,1830,30,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1834,1833,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1834,1826,-165,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1848,1834,135,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1849,1848,-10,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1851,1849,5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1856,1851,15,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1856,1834,160,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1861,1856,-85,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1870,1861,-235,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1870,1856,-335,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1871,1870,-20,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1874,1871,-278,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1874,1870,-290,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1875,1874,-82,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1876,1875,-50,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1877,1876,-70,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1878,1877,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1879,1878,-15,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1880,1879,-55,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1881,1880,-68,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1882,1881,-77,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1883,1882,-20,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1884,1883,-90,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1885,1884,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1886,1885,-15,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1887,1886,-28,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1888,1887,-32,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1889,1888,-20,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1890,1889,-12,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1891,1890,-10,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1892,1891,-3,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1893,1892,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1894,1893,-20,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1895,1894,-21,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1896,1895,-9,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1897,1896,-15,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1898,1897,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1899,1898,-10,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1900,1899,-10,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1901,1900,-16,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1902,1901,-13,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1903,1902,-12,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1904,1903,-8,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1905,1904,-22,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1906,1905,-16,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1907,1906,-25,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1908,1907,-29,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1909,1908,-21,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1910,1909,-13,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1911,1910,-10,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1912,1911,-11,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1913,1912,14,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,39,1914,1874,-950,,,,,,,,,,"HIS",,,
"CH","RHONE",473,5,1915,1913,22,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1916,1915,15,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1917,1916,4,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1918,1917,15,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1919,1918,33,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1920,1919,12,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1921,1920,22,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1922,1921,-28,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1923,1922,-9,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1924,1923,-3,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1925,1924,-12,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1926,1925,4,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1927,1926,6,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1928,1927,-6,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1929,1928,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1930,1929,-20,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1931,1930,-16,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1932,1931,-16,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1933,1932,-9,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1934,1933,-25,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1935,1934,-17,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1936,1935,-10,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1937,1936,0,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1938,1937,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1939,1938,-7,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1940,1939,7,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1941,1940,14,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1942,1941,-10,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1943,1942,-10,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1944,1943,-135,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1945,1944,-15,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1946,1945,-30,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1947,1946,-80,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1948,1947,-30,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1949,1948,-22,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1950,1949,-20,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1951,1950,-7,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1952,1951,0,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1953,1952,0,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1954,1953,0,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1955,1954,0,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1956,1955,0,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1957,1956,-9,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1958,1957,-2,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1959,1958,-8,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1960,1959,-7,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1961,1960,-4,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1962,1961,-3,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1963,1962,-86,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1964,1963,-6,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1965,1964,-12,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1966,1965,11,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1967,1966,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1968,1967,-11,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1969,1968,6,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1970,1969,0,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1971,1970,7,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1972,1971,-10,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1973,1972,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1974,1973,3,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1975,1974,17,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1976,1975,-18,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1977,1976,15,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1978,1977,7,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1979,1978,-3,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1980,1979,16,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1981,1980,0,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1982,1981,-5,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1983,1982,-1,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1984,1983,-2,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1985,1984,-1,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1986,1985,1,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1987,1986,9,,,,,,,,,,"HIS",,2010,
"CH","RHONE",473,5,1988,1987,-19,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1774,1760,110,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1777,1774,30,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1782,1777,-130,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1797,1782,-220,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1800,1797,140,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1815,1800,-80,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1824,1815,320,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1827,1824,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1828,1827,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1833,1828,-50,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1835,1833,-10,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1846,1835,20,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1848,1846,-40,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1856,1848,20,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1857,1856,0,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1860,1857,-50,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1863,1860,-110,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1864,1863,-20,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1867,1864,-60,,,,,,,,,,"HIS",,2010,
"CH","ROSENLAUI",445,6,1874,1867,-190,,,,,,,,,,"HIS",,2010,
